# Normal Strain Field, 
# Long [deg],   Lat [deg],   Eps1,          Eps2,         AziEps2 [deg] 
  16.1250000    43.3750000  +4.639643e-09  +8.296594e-10     121.89 
  16.1250000    43.6250000  +4.545961e-09  -3.969846e-09     125.73 
  16.1250000    43.8750000  +4.265367e-09  -4.283264e-09     130.47 
  16.1250000    44.1250000  +5.620345e-09  -6.051272e-11     164.88 
  16.1250000    44.3750000  +3.447386e-09  -4.378928e-09     148.13 
  16.1250000    44.6250000  +5.375335e-09  -1.455529e-08     149.25 
  16.1250000    44.8750000  +2.981661e-09  -5.574920e-09     150.96 
  16.1250000    45.1250000  +2.681100e-09  -6.222171e-09     156.09 
  16.1250000    45.3750000  +2.481575e-09  -6.435476e-09     160.54 
  16.1250000    45.6250000  +2.451139e-09  -5.616405e-09     161.62 
  16.1250000    45.8750000  +4.550139e-09  -2.546227e-08     168.97 
  16.1250000    46.1250000  +3.639198e-09  -9.722734e-09     157.31 
  16.1250000    46.3750000  +1.098498e-09  -2.508327e-09       8.98 
  16.1250000    46.6250000  +3.998460e-10  -6.250226e-09     169.92 
  16.1250000    46.8750000  +5.907766e-10  -6.778660e-09     163.07 
  16.1250000    47.1250000  -2.833271e-10  -4.598533e-09     162.22 
  16.1250000    47.3750000  +2.160740e-09  -4.945090e-09     157.12 
  16.1250000    47.6250000  +7.143471e-09  -4.660321e-09     150.55 
  16.1250000    47.8750000  +9.319495e-09  -3.689640e-09     153.62 
  16.1250000    48.1250000  +7.227524e-09  -2.664860e-09     163.88 
  16.1250000    48.3750000  +3.876081e-09  -2.337923e-09     167.72 
  16.1250000    48.6250000  +1.831779e-09  +3.719720e-11     153.88 
  16.1250000    48.8750000  +2.410905e-09  -1.005639e-09     163.70 
  16.1250000    49.1250000  +1.246942e-10  -2.130150e-10     142.58 
  16.1250000    49.3750000  +4.329468e-10  -4.880811e-09     163.41 
  16.1250000    49.6250000  +1.711897e-09  -1.022749e-09     169.51 
  16.1250000    49.8750000  +1.471754e-09  -9.634368e-10     170.78 
  16.1250000    50.1250000  +1.277683e-09  -8.924331e-10     172.30 
  16.1250000    50.3750000  +4.445848e-09  +1.801532e-10     117.75 
  16.1250000    50.6250000  +1.660268e-10  -6.313445e-10       5.81 
  16.1250000    50.8750000  +1.941830e-10  -4.771288e-10      12.57 
  16.1250000    51.1250000  +2.432530e-10  -3.273712e-10      20.99 
  16.1250000    51.3750000  +3.019429e-10  -2.021421e-10      30.28 
  16.1250000    51.6250000  +1.759104e-10  -2.638213e-09       2.49 
  16.1250000    51.8750000  +3.524505e-09  -1.849566e-09      48.60 
  16.1250000    52.1250000  +1.854359e-09  -1.089410e-10      29.23 
  16.1250000    52.3750000  +4.490528e-10  +8.354780e-11      71.59 
  16.1250000    52.6250000  +4.634360e-10  +8.689561e-11      75.55 
  16.1250000    52.8750000  +4.626145e-10  +8.425020e-11      78.65 
  16.3750000    42.1250000  +4.035691e-09  -1.661490e-09     105.14 
  16.3750000    42.3750000  +8.064531e-10  -2.163218e-09     121.05 
  16.3750000    42.6250000  +4.308544e-09  -2.321631e-09     111.18 
  16.3750000    42.8750000  +4.200390e-09  -2.649244e-09     122.94 
  16.3750000    43.1250000  +4.481676e-09  +2.176387e-09     115.15 
  16.3750000    43.3750000  +4.434675e-09  -3.502015e-09     122.82 
  16.3750000    43.6250000  +7.030781e-09  -1.383170e-09     144.86 
  16.3750000    43.8750000  +6.146828e-09  +1.176037e-09     146.98 
  16.3750000    44.1250000  +3.502929e-09  -4.901119e-09     139.39 
  16.3750000    44.3750000  +3.463150e-09  -1.291317e-08     155.37 
  16.3750000    44.6250000  +3.308175e-09  -5.337367e-09     145.93 
  16.3750000    44.8750000  +2.806728e-09  -4.665857e-09     152.32 
  16.3750000    45.1250000  +2.502109e-09  -5.875916e-09     155.23 
  16.3750000    45.3750000  +2.219277e-09  -6.103562e-09     159.74 
  16.3750000    45.6250000  +4.307904e-09  -1.128048e-08     161.24 
  16.3750000    45.8750000  +1.831808e-09  -2.520902e-08     174.02 
  16.3750000    46.1250000  +1.320918e-08  -7.251784e-09      36.27 
  16.3750000    46.3750000  +9.972404e-10  -4.385340e-09     167.78 
  16.3750000    46.6250000  +4.460406e-10  -5.567152e-09     170.87 
  16.3750000    46.8750000  +8.792084e-10  -5.701645e-09     160.66 
  16.3750000    47.1250000  -2.060250e-10  -5.224426e-09     167.83 
  16.3750000    47.3750000  +1.043337e-09  -5.134385e-09     168.24 
  16.3750000    47.6250000  +5.762591e-09  -3.584263e-09     154.99 
  16.3750000    47.8750000  +9.913234e-09  -2.992243e-09     152.44 
  16.3750000    48.1250000  +6.500985e-09  -2.040877e-09     155.37 
  16.3750000    48.3750000  +4.091074e-09  -1.395658e-09     157.67 
  16.3750000    48.6250000  +2.667571e-09  -4.810191e-10     158.23 
  16.3750000    48.8750000  +2.828314e-09  -1.441106e-09     154.78 
  16.3750000    49.1250000  +1.528732e-10  -1.987859e-10     138.75 
  16.3750000    49.3750000  +1.821336e-10  -4.663405e-09     168.82 
  16.3750000    49.6250000  +1.761259e-09  -9.855199e-10     168.13 
  16.3750000    49.8750000  +1.523298e-09  -9.089312e-10     169.64 
  16.3750000    50.1250000  +1.329305e-09  -8.289847e-10     171.30 
  16.3750000    50.3750000  +5.006707e-09  +5.212183e-11     118.04 
  16.3750000    50.6250000  +9.707544e-09  -1.435310e-09     163.93 
  16.3750000    50.8750000  +2.103477e-10  -4.495115e-10      10.37 
  16.3750000    51.1250000  +2.440058e-10  -3.161939e-10      17.67 
  16.3750000    51.3750000  +2.857981e-10  -2.012461e-10      25.83 
  16.3750000    51.6250000  +3.258488e-10  -1.130724e-10      33.91 
  16.3750000    51.8750000  +5.730238e-10  -1.213977e-09      27.96 
  16.3750000    52.1250000  +3.042946e-10  -6.056622e-10     167.85 
  16.3750000    52.3750000  +1.845471e-09  -8.341475e-11      28.86 
  16.3750000    52.6250000  +4.283817e-10  +9.279043e-11      72.57 
  16.3750000    52.8750000  +4.325757e-10  +9.162248e-11      75.90 
  16.6250000    42.1250000  +3.818445e-09  -1.628775e-09     106.76 
  16.6250000    42.3750000  +3.793991e-09  -4.217888e-09     136.48 
  16.6250000    42.6250000  +3.888819e-09  -2.159267e-09     123.74 
  16.6250000    42.8750000  +4.611722e-09  -1.560541e-09     101.59 
  16.6250000    43.1250000  +4.271825e-09  -3.054288e-09     120.31 
  16.6250000    43.3750000  +5.630679e-09  +1.072701e-09     157.40 
  16.6250000    43.6250000  +4.293813e-09  -3.213199e-09     131.52 
  16.6250000    43.8750000  +5.692629e-09  -2.204228e-09     125.40 
  16.6250000    44.1250000  +4.573205e-09  -8.588590e-09     145.88 
  16.6250000    44.3750000  +2.388799e-09  -9.696381e-09     159.89 
  16.6250000    44.6250000  +3.233649e-09  -4.294673e-09     143.31 
  16.6250000    44.8750000  +2.660062e-09  -5.171341e-09     149.82 
  16.6250000    45.1250000  +2.312347e-09  -5.468053e-09     154.38 
  16.6250000    45.3750000  +4.545894e-09  -1.106877e-08     158.54 
  16.6250000    45.6250000  +2.044837e-09  -6.249443e-09     162.79 
  16.6250000    45.8750000  +3.422800e-09  -1.037201e-08     168.40 
  16.6250000    46.1250000  +7.026876e-10  -1.510028e-08       7.00 
  16.6250000    46.3750000  +8.510109e-10  -3.758633e-09     167.90 
  16.6250000    46.6250000  +3.833743e-10  -4.970343e-09     172.31 
  16.6250000    46.8750000  -1.536075e-09  -7.830822e-09     134.51 
  16.6250000    47.1250000  -7.152607e-10  -5.003652e-09     175.03 
  16.6250000    47.3750000  -2.805451e-10  -5.339444e-09       3.80 
  16.6250000    47.6250000  +1.766471e-09  -3.461568e-09     161.10 
  16.6250000    47.8750000  +5.108030e-09  -3.212960e-09     133.49 
  16.6250000    48.1250000  +4.589362e-09  -1.890351e-09     143.67 
  16.6250000    48.3750000  +3.382188e-09  -1.216972e-09     149.40 
  16.6250000    48.6250000  +2.292969e-09  -2.769087e-10     152.35 
  16.6250000    48.8750000  +2.645226e-09  -2.632025e-09     141.48 
  16.6250000    49.1250000  +1.740617e-10  -1.561261e-10     133.44 
  16.6250000    49.3750000  +3.101137e-11  -4.541916e-09     175.28 
  16.6250000    49.6250000  +1.768874e-09  -9.478195e-10     166.57 
  16.6250000    49.8750000  +1.541313e-09  -8.602953e-10     168.31 
  16.6250000    50.1250000  +1.353661e-09  -7.743768e-10     170.13 
  16.6250000    50.3750000  +1.338453e-09  +2.425866e-10      23.47 
  16.6250000    50.6250000  +5.357351e-09  -9.907839e-10     124.65 
  16.6250000    50.8750000  +9.278857e-09  -4.869840e-10     175.01 
  16.6250000    51.1250000  +8.826122e-09  -3.429266e-10     174.94 
  16.6250000    51.3750000  +2.743446e-10  -2.019791e-10      21.88 
  16.6250000    51.6250000  +3.042731e-10  -1.185108e-10      29.21 
  16.6250000    51.8750000  +5.830782e-10  -1.261336e-09      27.31 
  16.6250000    52.1250000  +5.461035e-10  -2.048760e-09      67.31 
  16.6250000    52.3750000  +3.056482e-10  -5.908403e-10     166.13 
  16.6250000    52.6250000  +1.821120e-09  -6.975417e-11      28.47 
  16.6250000    52.8750000  +4.046580e-10  +9.664064e-11      73.13 
  16.8750000    42.1250000  +3.605758e-09  -4.193574e-09     138.80 
  16.8750000    42.3750000  +2.466681e-09  -1.821959e-09     113.09 
  16.8750000    42.6250000  +3.994023e-09  -2.233112e-09     114.03 
  16.8750000    42.8750000  +4.121671e-09  +3.378174e-09      96.28 
  16.8750000    43.1250000  +5.881892e-09  +1.959167e-09     167.25 
  16.8750000    43.3750000  +4.136888e-09  -2.780254e-09     128.38 
  16.8750000    43.6250000  +4.020725e-09  -3.031076e-09     132.31 
  16.8750000    43.8750000  +5.083581e-09  -4.499014e-09     137.36 
  16.8750000    44.1250000  +3.635036e-09  -3.861823e-09     142.38 
  16.8750000    44.3750000  +3.480284e-09  -1.078252e-08     162.60 
  16.8750000    44.6250000  +2.749110e-09  -3.344673e-09     144.09 
  16.8750000    44.8750000  +2.480008e-09  -4.724437e-09     149.07 
  16.8750000    45.1250000  +4.732153e-09  -1.066125e-08     156.21 
  16.8750000    45.3750000  +2.122022e-09  -5.569803e-09     158.10 
  16.8750000    45.6250000  +3.518328e-09  -8.490148e-09     162.44 
  16.8750000    45.8750000  +2.048279e-09  -2.076073e-09     149.19 
  16.8750000    46.1250000  +1.127206e-09  -2.103338e-08     174.51 
  16.8750000    46.3750000  +1.056904e-08  -1.008398e-08      35.73 
  16.8750000    46.6250000  +8.949718e-10  -6.626545e-09     162.41 
  16.8750000    46.8750000  -8.250709e-10  -2.837365e-09     165.76 
  16.8750000    47.1250000  -1.189944e-09  -4.670909e-09       1.10 
  16.8750000    47.3750000  -1.035432e-09  -5.502141e-09      17.96 
  16.8750000    47.6250000  -7.766035e-10  -3.078384e-09     155.87 
  16.8750000    47.8750000  +2.774982e-09  -1.979818e-09     127.35 
  16.8750000    48.1250000  +2.847853e-09  -2.193778e-09     130.55 
  16.8750000    48.3750000  +2.510086e-09  -1.257794e-09     139.80 
  16.8750000    48.6250000  +1.999094e-09  -7.597993e-10     144.90 
  16.8750000    48.8750000  +2.930015e-09  -2.095614e-09     141.70 
  16.8750000    49.1250000  +7.039817e-09  +6.069629e-11       3.34 
  16.8750000    49.3750000  +6.436884e-12  -4.553385e-09       2.15 
  16.8750000    49.6250000  +3.105741e-09  -2.637543e-09     144.81 
  16.8750000    49.8750000  +1.529789e-09  -8.160489e-10     166.87 
  16.8750000    50.1250000  +1.354012e-09  -7.268193e-10     168.84 
  16.8750000    50.3750000  +1.314024e-09  +2.700483e-10      22.51 
  16.8750000    50.6250000  +2.568747e-09  +9.498191e-10     104.92 
  16.8750000    50.8750000  +3.221492e-09  -2.363100e-09     143.58 
  16.8750000    51.1250000  +3.641931e-09  -1.803349e-09     135.11 
  16.8750000    51.3750000  +9.119056e-09  -2.517202e-10     174.23 
  16.8750000    51.6250000  +8.711351e-09  -1.490328e-10     173.97 
  16.8750000    51.8750000  +3.064692e-10  -6.653931e-11      31.30 
  16.8750000    52.1250000  +5.786116e-10  -1.217997e-09      27.56 
  16.8750000    52.3750000  +3.630221e-10  +8.096308e-11      37.47 
  16.8750000    52.6250000  +3.031993e-10  -5.813319e-10     164.83 
  16.8750000    52.8750000  +1.785447e-09  -6.324061e-11      28.12 
  17.1250000    42.1250000  +3.569439e-09  -1.623445e-09     109.87 
  17.1250000    42.3750000  +3.406935e-09  -1.822936e-09     127.20 
  17.1250000    42.6250000  +4.306536e-09  -1.152292e-09      96.29 
  17.1250000    42.8750000  +6.418968e-09  +2.414991e-09     178.25 
  17.1250000    43.1250000  +3.941830e-09  -2.394954e-09     125.73 
  17.1250000    43.3750000  +3.876925e-09  -2.625905e-09     129.20 
  17.1250000    43.6250000  +4.251912e-09  -4.495847e-09     140.61 
  17.1250000    43.8750000  +4.646672e-09  -2.552239e-09     130.83 
  17.1250000    44.1250000  +2.771929e-09  -3.172897e-09     143.09 
  17.1250000    44.3750000  +2.679206e-09  -1.137645e-08     160.23 
  17.1250000    44.6250000  +2.660106e-09  -3.886019e-09     143.82 
  17.1250000    44.8750000  +4.875446e-09  -1.006593e-08     154.18 
  17.1250000    45.1250000  +2.219773e-09  -4.857669e-09     153.44 
  17.1250000    45.3750000  +1.374384e-09  -7.145820e-09     165.96 
  17.1250000    45.6250000  +1.505726e-09  -5.212363e-09     161.32 
  17.1250000    45.8750000  +1.403168e-09  -1.926419e-09      44.57 
  17.1250000    46.1250000  +8.548933e-10  -6.242044e-09     171.25 
  17.1250000    46.3750000  +5.607093e-10  -1.732182e-08     175.12 
  17.1250000    46.6250000  +9.182550e-10  -6.418020e-09     160.40 
  17.1250000    46.8750000  -1.051604e-09  -2.272563e-09     165.22 
  17.1250000    47.1250000  -1.526756e-09  -4.150072e-09       4.98 
  17.1250000    47.3750000  -1.151359e-09  -5.182435e-09      29.05 
  17.1250000    47.6250000  -1.439270e-09  -2.157118e-09     144.47 
  17.1250000    47.8750000  +1.657882e-09  -3.273449e-09     125.95 
  17.1250000    48.1250000  +1.744473e-09  -2.361212e-09     121.92 
  17.1250000    48.3750000  +1.786460e-09  -1.390026e-09     131.02 
  17.1250000    48.6250000  +1.567423e-09  -8.281416e-10     137.30 
  17.1250000    48.8750000  +9.923236e-10  +1.927645e-10     136.11 
  17.1250000    49.1250000  +2.700820e-09  -2.272781e-09     144.24 
  17.1250000    49.3750000  +4.699557e-11  -7.295271e-09       4.59 
  17.1250000    49.6250000  +2.391903e-09  +1.028488e-09     122.74 
  17.1250000    49.8750000  +1.493539e-09  -7.755277e-10     165.36 
  17.1250000    50.1250000  +1.333992e-09  -6.850627e-10     167.47 
  17.1250000    50.3750000  +1.271725e-09  +2.792866e-10      21.43 
  17.1250000    50.6250000  +1.116620e-09  -5.536366e-10     167.57 
  17.1250000    50.8750000  +2.808049e-09  +8.769437e-10     103.17 
  17.1250000    51.1250000  +9.567156e-10  -3.035802e-10     170.19 
  17.1250000    51.3750000  +9.034543e-10  -1.944806e-10     171.88 
  17.1250000    51.6250000  +3.665159e-09  -1.550009e-09     132.63 
  17.1250000    51.8750000  +8.962932e-09  -1.244740e-10     173.26 
  17.1250000    52.1250000  +8.496347e-09  -8.944616e-10     177.12 
  17.1250000    52.3750000  +3.431362e-10  +6.243068e-11      32.82 
  17.1250000    52.6250000  +3.444193e-10  +9.926230e-11      39.23 
  17.1250000    52.8750000  +2.977060e-10  -5.730280e-10     163.85 
  17.3750000    42.1250000  +1.829185e-09  -1.488301e-09     113.97 
  17.3750000    42.3750000  +3.515797e-09  -1.853988e-09     113.61 
  17.3750000    42.6250000  +1.339729e-08  +2.877825e-09      20.58 
  17.3750000    42.8750000  +3.725613e-09  -2.058562e-09     123.46 
  17.3750000    43.1250000  +3.696961e-09  -2.269317e-09     126.57 
  17.3750000    43.3750000  +4.907451e-09  -4.525448e-09     138.82 
  17.3750000    43.6250000  +3.584666e-09  -2.962043e-09     134.99 
  17.3750000    43.8750000  +2.886149e-09  -3.850523e-10     121.90 
  17.3750000    44.1250000  +3.464872e-09  -2.651024e-09     150.59 
  17.3750000    44.3750000  +1.388272e-09  -1.173204e-08     162.37 
  17.3750000    44.6250000  +4.950626e-09  -9.364825e-09     152.55 
  17.3750000    44.8750000  +2.323049e-09  -4.093628e-09     148.81 
  17.3750000    45.1250000  +1.999091e-09  -4.430912e-09     153.04 
  17.3750000    45.3750000  +3.218318e-09  -7.850676e-09     158.24 
  17.3750000    45.6250000  +1.615071e-09  -1.500461e-09      53.75 
  17.3750000    45.8750000  +6.932881e-10  -4.504539e-09     167.51 
  17.3750000    46.1250000  +6.504038e-10  -5.757694e-09     170.74 
  17.3750000    46.3750000  +3.837409e-10  -1.707215e-08     175.05 
  17.3750000    46.6250000  +9.953303e-10  -6.248255e-09     157.93 
  17.3750000    46.8750000  -7.307980e-10  -2.874017e-09      48.09 
  17.3750000    47.1250000  -1.703020e-09  -3.556041e-09       7.12 
  17.3750000    47.3750000  -7.981893e-10  -4.996513e-09      36.44 
  17.3750000    47.6250000  -1.323151e-09  -1.920708e-09     128.56 
  17.3750000    47.8750000  +1.321431e-09  -3.365343e-09     129.12 
  17.3750000    48.1250000  +1.043797e-09  -2.278951e-09     116.69 
  17.3750000    48.3750000  +1.250087e-09  -1.476775e-09     124.26 
  17.3750000    48.6250000  +1.199185e-09  -9.130326e-10     130.47 
  17.3750000    48.8750000  +7.134487e-10  +1.635365e-10     114.27 
  17.3750000    49.1250000  +2.804051e-09  -2.664765e-09     142.03 
  17.3750000    49.3750000  +8.157693e-09  -8.468047e-09     165.02 
  17.3750000    49.6250000  +2.442008e-09  +9.723744e-10     118.70 
  17.3750000    49.8750000  +2.989926e-09  -2.677366e-09     142.42 
  17.3750000    50.1250000  +1.297442e-09  -6.482268e-10     166.07 
  17.3750000    50.3750000  +1.216182e-09  +2.714208e-10      20.29 
  17.3750000    50.6250000  +1.103699e-09  -5.275017e-10     166.13 
  17.3750000    50.8750000  +2.918812e-09  +8.483243e-10     103.12 
  17.3750000    51.1250000  +3.493498e-09  -2.354265e-09     143.14 
  17.3750000    51.3750000  +8.997098e-10  -2.030782e-10     170.12 
  17.3750000    51.6250000  +8.514532e-10  -1.170042e-10     171.63 
  17.3750000    51.8750000  +8.056933e-10  -4.635837e-11     172.99 
  17.3750000    52.1250000  +2.574586e-09  -1.219786e-09     136.15 
  17.3750000    52.3750000  +6.681723e-09  +7.737550e-11     176.02 
  17.3750000    52.6250000  +3.269880e-10  +8.312578e-11      34.65 
  17.3750000    52.8750000  +3.247978e-10  +1.096771e-10      40.61 
  17.6250000    42.1250000  +2.992411e-09  -1.595428e-09     130.88 
  17.6250000    42.3750000  +1.478559e-08  +2.592100e-09      21.81 
  17.6250000    42.6250000  +3.497472e-09  -1.770086e-09     121.50 
  17.6250000    42.8750000  +3.496416e-09  -1.959033e-09     124.31 
  17.6250000    43.1250000  +4.219523e-09  -4.591738e-09     142.35 
  17.6250000    43.3750000  +4.217058e-09  -2.091537e-09     126.29 
  17.6250000    43.6250000  +5.007153e-09  -1.683862e-09     123.34 
